node_id,degree,ego_networks_count,ego_networks,circles_count,circles
620,20,1,414,1,414_circle6
669,34,1,414,1,414_circle1
628,12,1,414,1,414_circle4
634,16,1,414,0,
590,14,1,414,2,"414_circle1,414_circle6"
618,24,1,414,1,414_circle6
587,10,1,414,0,
661,24,1,414,1,414_circle4
670,23,1,414,1,414_circle4
672,8,1,414,1,414_circle6
573,32,1,414,1,414_circle6
605,18,1,414,1,414_circle6
653,28,1,414,1,414_circle6
655,6,1,414,1,414_circle6
626,14,1,414,1,414_circle6
677,22,1,414,2,"414_circle6,414_circle3"
616,19,1,414,2,"414_circle5,414_circle6"
595,19,1,414,1,414_circle4
584,15,1,414,2,"414_circle5,414_circle6"
598,16,1,414,1,414_circle6
658,24,1,414,1,414_circle4
675,23,1,414,1,414_circle4
576,14,1,414,1,414_circle4
594,8,2,"414,3980",2,"414_circle2,3980_circle6"
622,13,1,414,1,414_circle6
659,24,1,414,1,414_circle4
631,11,1,414,2,"414_circle5,414_circle6"
586,7,1,414,0,
682,13,1,414,2,"414_circle5,414_circle6"
656,3,1,414,0,
610,5,1,414,0,
593,5,1,414,0,
639,11,1,414,2,"414_circle5,414_circle6"
657,7,1,414,1,414_circle6
621,7,1,414,1,414_circle6
673,4,1,414,0,
652,4,1,414,0,
574,11,1,414,1,414_circle6
660,3,1,414,1,414_circle5
648,2,1,414,0,
679,7,1,414,2,"414_circle5,414_circle6"
667,3,1,414,1,414_circle2
642,2,1,414,0,
581,2,1,414,0,
827,45,1,686,6,"686_circle0,686_circle13,686_circle9,686_circle4,686_circle8,686_circle12"
819,37,2,"686,698",3,"686_circle2,686_circle4,686_circle0"
830,55,2,"686,698",4,"698_circle0,686_circle4,686_circle0,686_circle9"
826,11,1,686,2,"686_circle12,686_circle9"
828,79,2,"686,698",7,"686_circle5,686_circle0,686_circle13,686_circle9,686_circle4,698_circle0,698_circle2"
752,38,1,686,3,"686_circle8,686_circle4,686_circle9"
756,10,1,686,1,686_circle9
694,54,1,686,3,"686_circle4,686_circle13,686_circle9"
728,38,1,686,4,"686_circle4,686_circle0,686_circle13,686_circle12"
821,9,1,686,3,"686_circle4,686_circle13,686_circle12"
701,21,1,686,2,"686_circle4,686_circle9"
724,47,1,686,2,"686_circle4,686_circle9"
708,29,2,"686,698",9,"686_circle0,686_circle13,686_circle9,698_circle2,686_circle4,686_circle8,698_circle0,686_circle6,686_circle12"
842,37,1,686,1,686_circle9
719,64,2,"686,698",6,"686_circle0,686_circle13,686_circle9,686_circle4,698_circle0,686_circle12"
713,71,2,"686,698",3,"698_circle0,686_circle4,686_circle9"
764,28,1,686,4,"686_circle4,686_circle0,686_circle6,686_circle9"
783,18,1,686,5,"686_circle13,686_circle0,686_circle4,686_circle6,686_circle12"
831,15,1,686,1,686_circle0
820,38,1,686,3,"686_circle4,686_circle0,686_circle12"
829,34,1,686,1,686_circle9
696,31,1,686,2,"686_circle4,686_circle9"
697,52,2,"686,698",9,"698_circle9,686_circle0,686_circle13,686_circle9,686_circle4,686_circle8,698_circle0,686_circle6,698_circle2"
849,30,1,686,4,"686_circle4,686_circle0,686_circle12,686_circle9"
840,27,2,"686,698",4,"698_circle0,686_circle4,686_circle0,698_circle2"
803,20,2,"686,698",4,"698_circle0,686_circle4,686_circle0,686_circle12"
774,37,2,"686,698",8,"686_circle0,686_circle9,698_circle4,686_circle4,686_circle8,698_circle0,686_circle6,698_circle2"
810,32,2,"686,698",5,"686_circle9,686_circle2,686_circle4,698_circle10,698_circle2"
710,8,1,686,1,686_circle3
823,56,2,"686,698",8,"686_circle0,686_circle13,686_circle2,686_circle4,686_circle8,698_circle0,686_circle6,698_circle2"
835,20,1,686,4,"686_circle4,686_circle0,686_circle13,686_circle9"
779,18,1,686,3,"686_circle4,686_circle0,686_circle13"
747,57,2,"686,698",8,"686_circle0,686_circle13,686_circle1,686_circle4,698_circle11,686_circle8,698_circle0,686_circle12"
739,29,1,686,5,"686_circle0,686_circle4,686_circle8,686_circle12,686_circle7"
787,29,1,686,4,"686_circle4,686_circle0,686_circle13,686_circle12"
748,19,1,686,1,686_circle0
722,14,1,686,3,"686_circle1,686_circle2,686_circle9"
688,45,1,686,2,"686_circle4,686_circle9"
844,14,1,686,1,686_circle4
698,63,3,"686,698,3437",10,"686_circle5,686_circle0,686_circle13,686_circle9,686_circle1,686_circle2,686_circle4,686_circle8,686_circle6,686_circle12"
768,14,1,686,2,"686_circle1,686_circle9"
733,8,1,686,3,"686_circle1,686_circle2,686_circle9"
853,44,1,686,2,"686_circle4,686_circle9"
789,13,1,686,5,"686_circle13,686_circle9,686_circle1,686_circle2,686_circle6"
702,8,1,686,4,"686_circle2,686_circle13,686_circle11,686_circle9"
755,19,1,686,5,"686_circle0,686_circle13,686_circle9,686_circle4,686_circle12"
809,18,1,686,6,"686_circle0,686_circle13,686_circle4,686_circle8,686_circle6,686_circle12"
834,43,1,686,1,686_circle4
732,14,1,686,2,"686_circle2,686_circle9"
715,10,1,686,1,686_circle3
805,66,2,"686,698",7,"686_circle0,686_circle13,686_circle9,686_circle4,686_circle6,698_circle2,686_circle11"
761,8,1,686,1,686_circle3
703,43,2,"686,698",2,"686_circle4,686_circle0"
792,23,1,686,3,"686_circle4,686_circle0,686_circle9"
818,16,1,686,4,"686_circle2,686_circle6,686_circle11,686_circle9"
769,15,2,"686,698",3,"686_circle0,686_circle3,686_circle9"
707,10,1,686,2,"686_circle2,686_circle9"
767,8,1,686,2,"686_circle2,686_circle9"
759,10,1,686,2,"686_circle0,686_circle7"
705,69,1,686,8,"686_circle5,686_circle0,686_circle13,686_circle4,686_circle8,686_circle6,686_circle12,686_circle11"
766,35,1,686,2,"686_circle4,686_circle9"
718,30,1,686,2,"686_circle4,686_circle0"
797,26,1,686,3,"686_circle4,686_circle0,686_circle12"
798,7,2,"686,698",8,"686_circle5,686_circle0,686_circle13,686_circle10,686_circle9,686_circle4,686_circle8,686_circle12"
856,39,2,"686,698",10,"686_circle0,686_circle13,698_circle4,686_circle2,686_circle4,698_circle3,686_circle8,698_circle0,698_circle1,698_circle2"
687,28,1,686,2,"686_circle4,686_circle0"
745,57,2,"686,698",7,"686_circle13,686_circle0,698_circle2,686_circle4,698_circle0,686_circle6,686_circle12"
778,16,1,686,1,686_circle4
848,21,1,686,1,686_circle9
814,26,1,686,5,"686_circle0,686_circle13,686_circle9,686_circle4,686_circle12"
726,36,1,686,2,"686_circle4,686_circle9"
811,9,2,"686,698",3,"686_circle8,686_circle6,686_circle3"
736,14,1,686,2,"686_circle1,686_circle9"
847,27,1,686,2,"686_circle4,686_circle9"
746,9,1,686,3,"686_circle1,686_circle2,686_circle9"
742,12,1,686,2,"686_circle1,686_circle9"
717,4,1,686,3,"686_circle0,686_circle13,686_circle10"
852,4,1,686,3,"686_circle0,686_circle13,686_circle10"
720,18,1,686,3,"686_circle4,686_circle0,686_circle12"
734,23,1,686,1,686_circle9
723,12,1,686,1,686_circle9
838,22,1,686,3,"686_circle4,686_circle0,686_circle13"
754,30,1,686,2,"686_circle4,686_circle0"
816,9,1,686,2,"686_circle1,686_circle9"
833,15,1,686,3,"686_circle1,686_circle2,686_circle9"
727,26,1,686,1,686_circle9
824,58,1,686,4,"686_circle4,686_circle0,686_circle13,686_circle9"
737,16,1,686,4,"686_circle4,686_circle0,686_circle13,686_circle12"
822,15,1,686,4,"686_circle2,686_circle13,686_circle11,686_circle9"
791,7,1,686,4,"686_circle2,686_circle13,686_circle11,686_circle9"
845,23,1,686,2,"686_circle4,686_circle9"
800,37,2,"686,698",5,"686_circle13,686_circle9,686_circle4,686_circle6,698_circle2"
837,13,1,686,3,"686_circle4,686_circle0,686_circle13"
794,14,1,686,1,686_circle9
806,15,1,686,4,"686_circle1,686_circle2,686_circle11,686_circle9"
706,18,1,686,2,"686_circle8,686_circle4"
731,26,1,686,2,"686_circle4,686_circle9"
807,20,1,686,2,"686_circle4,686_circle0"
784,40,1,686,1,686_circle9
780,34,1,686,4,"686_circle4,686_circle0,686_circle13,686_circle9"
781,52,1,686,6,"686_circle0,686_circle13,686_circle9,686_circle4,686_circle6,686_circle12"
793,20,1,686,3,"686_circle4,686_circle0,686_circle12"
758,20,1,686,5,"686_circle0,686_circle13,686_circle4,686_circle8,686_circle12"
843,13,1,686,3,"686_circle4,686_circle0,686_circle13"
815,39,1,686,6,"686_circle0,686_circle13,686_circle9,686_circle4,686_circle8,686_circle7"
741,17,1,686,3,"686_circle4,686_circle0,686_circle12"
695,41,1,686,2,"686_circle4,686_circle9"
795,18,1,686,1,686_circle9
751,12,1,686,1,686_circle9
812,8,1,686,3,"686_circle4,686_circle0,686_circle13"
735,5,1,686,1,686_circle3
693,14,1,686,1,686_circle4
777,18,1,686,2,"686_circle4,686_circle9"
770,27,1,686,5,"686_circle0,686_circle9,686_circle4,686_circle8,686_circle12"
743,3,1,686,2,"686_circle1,686_circle9"
782,13,1,686,4,"686_circle1,686_circle2,686_circle0,686_circle9"
757,4,1,686,2,"686_circle1,686_circle8"
775,2,1,686,3,"686_circle8,686_circle0,686_circle7"
790,4,1,686,5,"686_circle0,686_circle13,686_circle4,686_circle8,686_circle12"
799,12,1,686,2,"686_circle12,686_circle9"
730,15,1,686,3,"686_circle4,686_circle0,686_circle12"
760,30,1,686,2,"686_circle4,686_circle9"
725,8,1,686,3,"686_circle2,686_circle11,686_circle9"
776,9,2,"686,698",3,"686_circle2,698_circle6,698_circle8"
738,25,1,686,1,686_circle9
753,13,2,"686,698",3,"698_circle1,686_circle3,686_circle9"
721,5,1,686,2,"686_circle6,686_circle9"
796,7,1,686,3,"686_circle2,686_circle3,686_circle9"
839,15,1,686,3,"686_circle2,686_circle11,686_circle9"
813,10,1,686,2,"686_circle1,686_circle9"
772,18,2,"686,698",4,"686_circle4,686_circle13,698_circle2,686_circle9"
716,12,1,686,5,"686_circle0,686_circle13,686_circle9,686_circle4,686_circle12"
690,9,1,686,1,686_circle9
712,13,1,686,2,"686_circle2,686_circle9"
773,36,1,686,1,686_circle4
771,15,1,686,4,"686_circle1,686_circle2,686_circle11,686_circle9"
836,12,1,686,5,"686_circle0,686_circle13,686_circle4,686_circle8,686_circle12"
786,9,1,686,3,"686_circle1,686_circle2,686_circle9"
729,13,2,"686,698",4,"698_circle1,698_circle3,686_circle3,686_circle9"
855,4,1,686,2,"686_circle13,686_circle10"
711,20,1,686,1,686_circle9
763,14,1,686,2,"686_circle0,686_circle12"
804,16,2,"686,698",3,"698_circle3,686_circle0,698_circle1"
846,6,1,686,2,"686_circle9,686_circle7"
817,24,1,686,3,"686_circle4,686_circle0,686_circle9"
765,14,1,686,1,686_circle0
808,9,1,686,4,"686_circle4,686_circle0,686_circle13,686_circle12"
762,13,1,686,2,"686_circle3,686_circle9"
700,7,1,686,1,686_circle0
699,2,1,686,2,"686_circle2,686_circle9"
788,4,1,686,2,"686_circle2,686_circle9"
832,4,1,686,2,"686_circle0,686_circle12"
704,5,1,686,2,"686_circle8,686_circle9"
740,8,1,686,1,686_circle8
749,2,1,686,3,"686_circle8,686_circle13,686_circle7"
802,5,1,686,3,"686_circle2,686_circle11,686_circle9"
854,3,1,686,2,"686_circle1,686_circle9"
714,14,1,686,3,"686_circle2,686_circle11,686_circle9"
689,8,1,686,2,"686_circle2,686_circle9"
850,10,1,686,4,"686_circle1,686_circle3,686_circle11,686_circle9"
709,17,1,686,3,"686_circle4,686_circle0,686_circle13"
841,2,1,686,4,"686_circle8,686_circle0,686_circle12,686_circle7"
691,6,1,686,3,"686_circle1,686_circle11,686_circle9"
825,6,2,"686,698",2,"686_circle3,698_circle1"
851,4,1,686,1,686_circle5
785,3,1,686,2,"686_circle9,686_circle7"
744,2,1,686,2,"686_circle9,686_circle7"
750,2,1,686,1,686_circle8
686,168,1,686,0,
881,7,1,698,1,698_circle5
858,5,1,698,1,698_circle5
884,4,1,698,1,698_circle1
864,5,1,698,1,698_circle1
869,7,1,698,0,
889,13,1,698,3,"698_circle3,698_circle7,698_circle1"
872,7,1,698,1,698_circle8
873,6,1,698,1,698_circle8
861,10,1,698,0,
863,11,1,698,2,"698_circle3,698_circle1"
865,4,1,698,1,698_circle10
857,12,2,"698,3437",1,698_circle6
874,7,1,698,1,698_circle8
885,9,1,698,1,698_circle8
870,7,1,698,1,698_circle5
871,7,1,698,2,"698_circle10,698_circle5"
888,9,1,698,2,"698_circle3,698_circle1"
859,2,1,698,0,
876,11,1,698,3,"698_circle3,698_circle7,698_circle1"
887,6,1,698,1,698_circle8
895,6,1,698,1,698_circle5
890,7,1,698,0,
879,6,1,698,1,698_circle5
886,8,1,698,2,"698_circle3,698_circle1"
893,4,1,698,1,698_circle1
867,8,1,698,1,698_circle8
868,4,1,698,1,698_circle10
878,10,1,698,2,"698_circle3,698_circle1"
877,4,1,698,1,698_circle8
882,8,1,698,2,"698_circle3,698_circle1"
894,4,1,698,0,
866,5,1,698,1,698_circle5
880,8,1,698,1,698_circle2
862,24,2,"698,3437",2,"698_circle6,698_circle10"
2849,81,1,1684,1,1684_circle2
3021,50,1,1684,1,1684_circle2
2694,93,1,1684,2,"1684_circle14,1684_circle3"
3096,76,1,1684,1,1684_circle14
2818,16,1,1684,1,1684_circle8
2725,8,1,1684,0,
2951,102,1,1684,1,1684_circle0
3285,27,1,1684,1,1684_circle0
3082,116,1,1684,1,1684_circle2
2832,30,1,1684,1,1684_circle14
2960,92,1,1684,1,1684_circle14
2800,82,1,1684,1,1684_circle14
2929,48,1,1684,1,1684_circle14
3029,52,1,1684,1,1684_circle14
2909,77,1,1684,1,1684_circle14
2880,66,1,1684,1,1684_circle14
2754,122,1,1684,1,1684_circle14
2872,76,1,1684,1,1684_circle14
3232,105,1,1684,1,1684_circle14
3184,61,1,1684,1,1684_circle14
2948,21,1,1684,1,1684_circle14
3277,71,1,1684,1,1684_circle2
3297,63,1,1684,1,1684_circle2
2925,79,1,1684,1,1684_circle14
3397,115,1,1684,1,1684_circle2
2939,69,1,1684,1,1684_circle2
3185,80,1,1684,1,1684_circle2
3115,61,1,1684,1,1684_circle2
2927,92,1,1684,1,1684_circle14
3426,113,1,1684,1,1684_circle14
3333,7,1,1684,1,1684_circle14
3394,31,1,1684,1,1684_circle14
3087,51,1,1684,1,1684_circle7
3236,21,1,1684,1,1684_circle7
3327,50,1,1684,1,1684_circle5
2675,38,1,1684,1,1684_circle7
2863,104,1,1684,1,1684_circle2
3296,41,1,1684,1,1684_circle2
3293,60,1,1684,1,1684_circle14
3384,49,1,1684,1,1684_circle14
3005,43,1,1684,1,1684_circle2
3039,22,1,1684,1,1684_circle2
3428,8,1,1684,1,1684_circle14
3139,21,1,1684,1,1684_circle14
3198,86,1,1684,1,1684_circle2
3417,89,1,1684,1,1684_circle14
2944,106,1,1684,1,1684_circle14
2738,83,1,1684,1,1684_circle14
3399,37,1,1684,1,1684_circle14
2777,83,1,1684,1,1684_circle14
2894,61,1,1684,1,1684_circle2
3320,113,1,1684,1,1684_circle2
2793,99,1,1684,1,1684_circle2
2787,49,1,1684,1,1684_circle3
3377,31,1,1684,1,1684_circle2
2778,95,1,1684,1,1684_circle2
3101,122,1,1684,1,1684_circle2
3214,63,1,1684,1,1684_circle5
3090,108,1,1684,1,1684_circle14
2729,63,1,1684,1,1684_circle14
3085,52,1,1684,1,1684_circle14
2966,107,1,1684,1,1684_circle14
3033,88,1,1684,1,1684_circle14
2919,70,1,1684,1,1684_circle14
2893,8,1,1684,1,1684_circle5
2771,14,1,1684,1,1684_circle5
2749,53,1,1684,1,1684_circle14
2986,100,1,1684,1,1684_circle14
2829,28,1,1684,1,1684_circle0
2711,31,1,1684,1,1684_circle0
2755,89,1,1684,1,1684_circle14
3149,66,1,1684,0,
2887,40,1,1684,1,1684_circle14
3247,66,1,1684,1,1684_circle2
3347,76,1,1684,1,1684_circle2
3065,53,1,1684,1,1684_circle14
3286,23,1,1684,1,1684_circle14
3419,63,1,1684,1,1684_circle2
3319,26,1,1684,1,1684_circle8
3046,37,1,1684,1,1684_circle2
2773,57,1,1684,1,1684_circle14
2666,61,1,1684,1,1684_circle14
2706,67,1,1684,1,1684_circle14
2940,64,1,1684,1,1684_circle14
2852,11,1,1684,1,1684_circle14
3226,79,1,1684,1,1684_circle14
3316,39,1,1684,1,1684_circle2
3050,16,1,1684,1,1684_circle7
2667,20,1,1684,1,1684_circle8
3117,63,1,1684,1,1684_circle14
3173,18,1,1684,1,1684_circle10
2913,75,1,1684,1,1684_circle14
2676,83,1,1684,1,1684_circle14
2878,11,1,1684,1,1684_circle7
3249,14,1,1684,1,1684_circle7
2897,54,1,1684,1,1684_circle14
3119,69,1,1684,1,1684_circle14
3204,47,1,1684,1,1684_circle2
3351,84,1,1684,1,1684_circle2
2801,10,1,1684,1,1684_circle7
3256,63,1,1684,1,1684_circle7
3191,40,1,1684,1,1684_circle0
3203,31,1,1684,1,1684_circle0
2846,27,1,1684,1,1684_circle2
3321,69,1,1684,1,1684_circle2
3124,30,1,1684,1,1684_circle7
2803,22,1,1684,1,1684_circle8
3280,107,1,1684,1,1684_circle2
3132,84,1,1684,1,1684_circle2
3207,41,1,1684,1,1684_circle0
3042,20,1,1684,1,1684_circle14
2963,4,1,1684,1,1684_circle14
2987,27,1,1684,1,1684_circle14
2946,59,1,1684,1,1684_circle14
3335,65,1,1684,1,1684_circle8
2697,16,1,1684,1,1684_circle0
3292,12,1,1684,1,1684_circle8
3026,96,1,1684,1,1684_circle14
2786,102,1,1684,1,1684_circle14
3170,25,1,1684,1,1684_circle2
2875,52,1,1684,1,1684_circle2
3047,50,1,1684,1,1684_circle14
3108,63,1,1684,1,1684_circle14
2750,85,1,1684,1,1684_circle14
2908,27,1,1684,1,1684_circle14
3412,45,1,1684,1,1684_circle0
3056,78,1,1684,1,1684_circle14
3025,54,1,1684,1,1684_circle14
2679,93,1,1684,1,1684_circle14
2756,45,1,1684,1,1684_circle14
3098,65,1,1684,1,1684_circle14
2906,92,1,1684,1,1684_circle14
3120,71,1,1684,1,1684_circle2
2916,87,1,1684,1,1684_circle14
2680,53,1,1684,1,1684_circle14
2742,116,1,1684,1,1684_circle2
3350,82,1,1684,1,1684_circle2
2716,95,1,1684,1,1684_circle2
3051,101,1,1684,1,1684_circle2
3240,66,1,1684,1,1684_circle2
3331,36,1,1684,1,1684_circle8
2905,74,1,1684,1,1684_circle14
3145,69,1,1684,1,1684_circle2
3045,8,1,1684,1,1684_circle14
2789,19,1,1684,1,1684_circle14
3182,68,1,1684,1,1684_circle2
3434,107,1,1684,1,1684_circle2
3420,23,1,1684,1,1684_circle0
2730,89,1,1684,1,1684_circle7
3106,62,1,1684,1,1684_circle2
3307,19,1,1684,1,1684_circle7
2847,12,1,1684,1,1684_circle8
3396,76,1,1684,1,1684_circle2
2936,60,1,1684,1,1684_circle2
3361,14,1,1684,1,1684_circle8
2764,25,1,1684,1,1684_circle8
3018,30,1,1684,1,1684_circle0
3248,31,1,1684,1,1684_circle5
2856,18,1,1684,1,1684_circle8
3156,13,1,1684,1,1684_circle7
2843,29,1,1684,1,1684_circle7
2945,54,1,1684,1,1684_circle14
3257,42,1,1684,1,1684_circle14
3263,58,1,1684,1,1684_circle8
3057,17,1,1684,1,1684_circle8
2888,15,1,1684,1,1684_circle14
3287,48,1,1684,1,1684_circle2
2840,33,1,1684,1,1684_circle2
2731,29,1,1684,1,1684_circle14
2821,13,1,1684,1,1684_circle14
2985,60,1,1684,1,1684_circle14
2698,69,1,1684,1,1684_circle14
3360,74,1,1684,1,1684_circle2
2989,58,1,1684,1,1684_circle2
2683,78,1,1684,1,1684_circle14
3301,40,1,1684,1,1684_circle14
2907,32,1,1684,1,1684_circle14
2928,86,1,1684,1,1684_circle14
3385,53,1,1684,1,1684_circle7
2795,24,1,1684,1,1684_circle7
3239,62,1,1684,1,1684_circle2
2661,99,1,1684,1,1684_circle2
2910,83,1,1684,1,1684_circle14
3233,63,1,1684,1,1684_circle0
3244,14,1,1684,1,1684_circle0
3391,53,1,1684,1,1684_circle2
3049,76,1,1684,1,1684_circle2
3392,17,1,1684,1,1684_circle14
3193,27,1,1684,1,1684_circle14
3054,83,1,1684,1,1684_circle14
2690,31,1,1684,1,1684_circle8
2844,29,1,1684,1,1684_circle7
3252,86,1,1684,1,1684_circle2
3355,54,1,1684,1,1684_circle2
2718,37,1,1684,1,1684_circle7
3136,62,1,1684,1,1684_circle7
3152,85,1,1684,1,1684_circle2
3366,62,1,1684,1,1684_circle0
3346,35,1,1684,1,1684_circle0
2904,72,1,1684,1,1684_circle2
3150,89,1,1684,1,1684_circle2
3102,49,1,1684,1,1684_circle2
3169,61,1,1684,1,1684_circle2
3178,25,1,1684,1,1684_circle8
3208,15,1,1684,0,
3267,72,1,1684,1,1684_circle2
3116,103,1,1684,1,1684_circle2
3386,52,1,1684,1,1684_circle2
2665,50,1,1684,1,1684_circle7
3332,62,1,1684,1,1684_circle2
3243,27,1,1684,1,1684_circle14
2886,10,1,1684,1,1684_circle15
2999,30,1,1684,1,1684_circle8
2708,34,1,1684,1,1684_circle2
3016,29,1,1684,1,1684_circle2
3342,68,1,1684,1,1684_circle8
3022,80,1,1684,1,1684_circle14
3306,22,1,1684,1,1684_circle2
3298,45,1,1684,1,1684_circle2
3411,62,1,1684,1,1684_circle2
2833,82,1,1684,1,1684_circle2
2994,65,1,1684,1,1684_circle14
3416,53,1,1684,1,1684_circle2
3064,64,1,1684,1,1684_circle14
2689,67,1,1684,1,1684_circle14
3104,83,1,1684,1,1684_circle14
3364,49,1,1684,1,1684_circle14
3302,67,1,1684,1,1684_circle8
3291,119,1,1684,1,1684_circle2
2783,33,1,1684,1,1684_circle2
2734,26,1,1684,1,1684_circle8
2828,78,1,1684,1,1684_circle2
3353,62,1,1684,1,1684_circle2
3035,90,1,1684,1,1684_circle2
3043,17,1,1684,1,1684_circle7
2871,42,1,1684,1,1684_circle7
2739,31,1,1684,1,1684_circle0
3324,87,1,1684,1,1684_circle14
3339,73,1,1684,1,1684_circle14
3345,65,1,1684,1,1684_circle2
3299,60,1,1684,1,1684_circle2
2757,83,1,1684,1,1684_circle14
3288,48,1,1684,1,1684_circle2
3234,33,1,1684,1,1684_circle14
2992,72,1,1684,1,1684_circle2
2854,36,1,1684,1,1684_circle14
2724,70,1,1684,1,1684_circle0
3425,10,1,1684,1,1684_circle4
3402,15,1,1684,1,1684_circle4
2920,74,1,1684,1,1684_circle14
3095,15,1,1684,1,1684_circle14
2877,104,1,1684,1,1684_circle14
3060,78,1,1684,1,1684_circle2
2782,98,1,1684,1,1684_circle14
3000,91,1,1684,1,1684_circle14
3174,74,1,1684,1,1684_circle14
3094,7,1,1684,1,1684_circle4
2765,47,1,1684,1,1684_circle2
2869,70,1,1684,1,1684_circle2
2991,61,1,1684,1,1684_circle2
3078,99,1,1684,1,1684_circle14
2717,54,1,1684,1,1684_circle1
3225,28,1,1684,1,1684_circle2
3024,14,1,1684,1,1684_circle8
3231,28,1,1684,1,1684_circle14
2943,82,1,1684,1,1684_circle14
3009,19,1,1684,1,1684_circle8
2901,77,1,1684,1,1684_circle2
3107,51,1,1684,1,1684_circle7
3343,14,1,1684,1,1684_circle8
3253,51,1,1684,1,1684_circle7
3086,37,1,1684,1,1684_circle0
2688,11,1,1684,1,1684_circle8
3068,16,1,1684,1,1684_circle0
3415,29,1,1684,1,1684_circle0
3406,70,1,1684,1,1684_circle2
2794,19,1,1684,1,1684_circle14
3073,62,1,1684,1,1684_circle14
3374,16,1,1684,1,1684_circle8
2964,18,1,1684,1,1684_circle4
2715,32,1,1684,1,1684_circle7
2865,39,1,1684,1,1684_circle7
2748,75,1,1684,1,1684_circle2
3215,25,1,1684,1,1684_circle8
2978,25,1,1684,1,1684_circle14
3430,21,1,1684,1,1684_circle14
3077,55,1,1684,1,1684_circle0
2968,13,1,1684,1,1684_circle8
3167,17,1,1684,1,1684_circle7
3040,51,1,1684,1,1684_circle14
2918,20,1,1684,1,1684_circle7
2890,88,1,1684,1,1684_circle14
2892,29,1,1684,1,1684_circle0
3074,6,1,1684,1,1684_circle16
3127,6,1,1684,1,1684_circle16
3289,19,1,1684,0,
2955,44,1,1684,1,1684_circle7
2813,27,1,1684,1,1684_circle8
2827,75,1,1684,1,1684_circle14
3118,44,1,1684,1,1684_circle0
3019,70,1,1684,1,1684_circle0
3380,21,1,1684,1,1684_circle7
2780,59,1,1684,3,"1684_circle8,1684_circle7,1684_circle2"
3262,24,1,1684,1,1684_circle2
2772,34,1,1684,1,1684_circle7
2835,44,1,1684,1,1684_circle14
2763,63,1,1684,1,1684_circle14
2662,37,1,1684,1,1684_circle0
3206,51,1,1684,1,1684_circle2
3176,27,1,1684,1,1684_circle0
3201,92,1,1684,1,1684_circle2
3114,46,1,1684,1,1684_circle14
2726,17,1,1684,1,1684_circle14
2953,34,1,1684,1,1684_circle14
3330,93,1,1684,1,1684_circle8
3137,49,1,1684,1,1684_circle14
3328,18,1,1684,2,"1684_circle12,1684_circle4"
3144,16,1,1684,1,1684_circle7
3369,43,1,1684,1,1684_circle7
3079,39,1,1684,1,1684_circle2
2719,100,1,1684,1,1684_circle2
3403,52,1,1684,1,1684_circle2
3044,6,1,1684,1,1684_circle14
3273,26,1,1684,1,1684_circle0
2728,38,1,1684,1,1684_circle0
2864,75,1,1684,1,1684_circle14
3387,97,1,1684,1,1684_circle14
3237,28,1,1684,1,1684_circle14
3014,43,1,1684,1,1684_circle14
3219,39,1,1684,1,1684_circle7
3076,86,1,1684,1,1684_circle2
2720,49,1,1684,1,1684_circle2
3344,76,1,1684,1,1684_circle2
3348,84,1,1684,1,1684_circle14
2741,57,1,1684,1,1684_circle14
2839,137,1,1684,1,1684_circle14
2810,58,1,1684,1,1684_circle14
2911,69,1,1684,1,1684_circle14
3414,18,1,1684,1,1684_circle14
3259,31,1,1684,0,
3189,19,1,1684,1,1684_circle7
2745,33,1,1684,1,1684_circle14
2853,62,1,1684,1,1684_circle14
3158,52,1,1684,1,1684_circle14
3123,33,1,1684,1,1684_circle14
3295,46,1,1684,1,1684_circle0
3001,35,1,1684,1,1684_circle0
3075,23,1,1684,1,1684_circle7
2921,40,1,1684,1,1684_circle7
2820,15,1,1684,1,1684_circle0
2896,50,1,1684,1,1684_circle14
2988,63,1,1684,1,1684_circle14
2873,73,1,1684,1,1684_circle14
2702,24,1,1684,1,1684_circle7
2874,47,1,1684,1,1684_circle14
3013,24,1,1684,1,1684_circle2
2687,21,1,1684,1,1684_circle2
3099,10,1,1684,1,1684_circle8
3242,15,1,1684,1,1684_circle8
3138,19,1,1684,1,1684_circle8
3162,57,1,1684,1,1684_circle0
2923,16,1,1684,1,1684_circle8
2677,15,1,1684,1,1684_circle8
3379,25,1,1684,1,1684_circle0
2759,22,1,1684,1,1684_circle14
3278,19,1,1684,1,1684_circle8
2851,22,1,1684,1,1684_circle14
2938,20,1,1684,0,
3113,68,1,1684,1,1684_circle2
3378,60,1,1684,1,1684_circle2
2866,78,1,1684,1,1684_circle10
2760,11,1,1684,1,1684_circle8
2790,9,1,1684,1,1684_circle8
2867,80,1,1684,1,1684_circle14
2834,9,1,1684,1,1684_circle11
3423,16,1,1684,1,1684_circle11
2891,22,1,1684,1,1684_circle14
2870,22,1,1684,1,1684_circle0
3246,14,1,1684,1,1684_circle0
2912,61,1,1684,1,1684_circle14
2956,96,1,1684,1,1684_circle14
3241,19,1,1684,1,1684_circle0
3363,131,1,1684,1,1684_circle14
3315,14,1,1684,1,1684_circle14
3017,70,1,1684,1,1684_circle2
3172,72,1,1684,1,1684_circle2
3112,12,1,1684,1,1684_circle2
2883,15,1,1684,1,1684_circle8
2669,97,1,1684,1,1684_circle14
2831,18,1,1684,1,1684_circle7
3326,16,1,1684,1,1684_circle7
2781,66,1,1684,1,1684_circle5
